label=process_abstract_chunk repeated kernel
samples=73 sample_rate=0.05
format=flat sortedby=count mincount=5

 Count  Overhead File                                                                                                                        Line Function
   256         0 @MLCondensateDistributions/utils/dataset_builder.jl                                                                         192 process_abstract_chunk(fine_fields::Dict{String, AbstractArray{Float32, 3}}, metadata::Dict{Symbol, Any}, spatial_info::Dict{Symbol, Any})
   256         0 @MLCondensateDistributions/utils/dataset_builder.jl                                                                         194 process_abstract_chunk(fine_fields::Dict{String, AbstractArray{Float32, 3}}, metadata::Dict{Symbol, Any}, spatial_info::Dict{Symbol, Any})
   256         0 @MLCondensateDistributions/utils/dataset_builder.jl                                                                         185 process_abstract_chunk(fine_fields::Dict{String, AbstractArray{Float32, 3}}, metadata::Dict{Symbol, Any}, spatial_info::Dict{Symbol, Any})
   320        64 @DataFrames/src/dataframe/dataframe.jl                                                                                      196 DataFrames.DataFrame(columns::Vector{Any}, colindex::DataFrames.Index; copycols::Bool)
   320         0 @MLCondensateDistributions/utils/dataset_builder.jl                                                                         142 process_abstract_chunk(fine_fields::Dict{String, AbstractArray{Float32, 3}}, metadata::Dict{Symbol, Any}, spatial_info::Dict{Symbol, Any})
   384         0 @MLCondensateDistributions/utils/dataset_builder.jl                                                                         191 process_abstract_chunk(fine_fields::Dict{String, AbstractArray{Float32, 3}}, metadata::Dict{Symbol, Any}, spatial_info::Dict{Symbol, Any})
  1424         0 @Base/abstractarray.jl                                                                                                      823 similar
  1424         0 @MLCondensateDistributions/utils/coarse_graining.jl                                                                          52 cg_horizontal_factor(field::Array{Float32, 3}, factor::Int64)
  2400         0 @Base/boot.jl                                                                                                               604 new_as_memoryref
  2416         0 @Base/abstractarray.jl                                                                                                      824 similar
  2416         0 @MLCondensateDistributions/utils/coarse_graining.jl                                                                          88 cg_horizontal_product_factor(x::Array{Float32, 3}, y::Array{Float32, 3}, factor::Int64)
  2560      2560 @Base/boot.jl                                                                                                               588 GenericMemory
  3840      1440 @Base/boot.jl                                                                                                               654 Array
  3840         0 @Base/boot.jl                                                                                                               662 Array
  3840         0 @Base/array.jl                                                                                                              377 similar
  4384         0 /home/jbenjami/Research_Schneider/CliMA/MLCondensateDistributions/experiments/amip_baseline/profile_googleles_pipeline.jl   229 (::var"#_profile_chunk_kernel##0#_profile_chunk_kernel##1")()
  4384         0 @Profile/src/Allocs.jl                                                                                                       82 macro expansion
  4384         0 /home/jbenjami/Research_Schneider/CliMA/MLCondensateDistributions/experiments/amip_baseline/profile_googleles_pipeline.jl   236 (::var"#_profile_chunk_kernel##2#_profile_chunk_kernel##3"{var"#_profile_chunk_kernel##0#_profile_chunk_kernel##1"})()
  4384         0 /home/jbenjami/Research_Schneider/CliMA/MLCondensateDistributions/experiments/amip_baseline/profile_googleles_pipeline.jl   133 _print_alloc_profile(label::String, f::var"#_profile_chunk_kernel##2#_profile_chunk_kernel##3"{var"#_profile_chunk_kernel##0#_profile_chunk_ker…
  4384         0 /home/jbenjami/Research_Schneider/CliMA/MLCondensateDistributions/experiments/amip_baseline/profile_googleles_pipeline.jl   178 _profile_chunk_kernel()
  4384         0 @Base/boot.jl                                                                                                               489 eval(m::Module, e::Any)
  4384         0 @Base/loading.jl                                                                                                           2870 include_string(mapexpr::typeof(identity), mod::Module, code::String, filename::String)
  4384         0 @Base/loading.jl                                                                                                           2930 _include(mapexpr::Function, mod::Module, _path::String)
  4384         0 @Base/Base.jl                                                                                                               307 include(mapexpr::Function, mod::Module, _path::String)
  4384         0 @Base/Base.jl                                                                                                               308 (::Base.IncludeInto)(fname::String)
  4384         0 @Base/client.jl                                                                                                             283 exec_options(opts::Base.JLOptions)
  4384         0 @Base/client.jl                                                                                                             550 _start()
Total snapshots: 73
Total bytes: 4384
